"FR23070" -1.783164 47.283181 12
"FR23078" -0.886111 47.054444 23
"FR23107" -1.573333 47.252778 15
"FR23110" -2.249858 47.264111 10
"FR23120" -0.556053 47.468514 14
"FR23123" -0.767692 48.069433 8
"FR23124" -0.743681 46.656683 13
"FR23140" -1.552828 47.204394 20
"FR23152" -1.436831 46.660703 17
"FR23177" -0.444044 47.787731 15
"FR23178" -2.066953 47.319158 11
"FR23182" 0.221422 47.971058 16
"FR23188" -1.5375 47.2225 15
"FR24007" 7.094725 43.599722 -999
"FR24009" 7.007222 43.562497 11
"FR24018" 5.785831 43.835275 16
"FR24020" 7.157778 43.658337 14
"FR24021" 7.37328 43.7866 14
"FR24023" 7.331392 43.793331 13
"FR24033" 6.073056 44.555214 17
"FR25035" 1.007853 49.358214 16
"FR25036" 1.093694 49.442458 15
"FR25037" 1.082656 49.441464 17
"FR25039" 1.148319 49.021332 18
"FR25045" 0.957178 49.916364 13
"FR25048" 1.057778 49.428056 15
"FR25049" 1.214367 49.304869 13
"FR26001" 5.041389 47.318611 -999
"FR26005" 5.066111 47.308056 9.9
"FR26010" 5.002222 47.345553 13
"FR26012" 4.098333 47.275 9
"FR26014" 5.058333 47.340278 8.3
"FR26016" 3.277222 48.200556 11
"FR26017" 3.170833 46.996669 12
"FR26019" 3.576389 47.800556 13
"FR26035" 4.950578 47.137225 14
"FR27002" 4.805147 45.367819 17
"FR27004" 4.875408 45.525972 -999
"FR27007" 5.270872 45.608219 15
"FR27008" 4.80482 45.353165 14
"FR28020" 2.6613 50.483925 -999
"FR28022" 2.807369 50.308864 14
"FR28023" 2.86725 50.496506 16
"FR28028" 2.635692 50.535386 17
"FR28131" 2.826889 50.436833 14
"FR29421" 4.389781 45.466719 11
"FR29423" 4.074656 46.041111 42
"FR29424" 4.395422 45.420089 -999
"FR29426" 4.515 45.475304 13
"FR29428" 4.411978 45.4212 14
"FR29429" 4.623939 45.533425 13
"FR29439" 4.429667 45.481778 12
"FR30019" 6.452811 48.172778 14
"FR30020" 5.162789 48.775858 10
"FR30021" 6.194922 48.621503 10
"FR30027" 6.129578 48.565444 15
"FR30029" 5.937222 48.193611 15
"FR30030" 6.107672 48.614914 14
"FR30032" 6.965275 48.694725 8.3
"FR30033" 5.785556 49.065831 18
"FR30034" 6.190431 48.688172 16
"FR31001" -0.579444 44.861389 11
"FR31002" -0.588056 44.800556 13
"FR31003" -0.543889 44.849722 17
"FR31005" -0.579722 44.841389 19
"FR31006" -0.65 44.841389 13
"FR31007" -0.514722 44.900278 8.5
"FR31013" -0.391111 43.310833 14
"FR31014" -0.322778 43.307778 15
"FR31016" -1.488056 43.479721 19
"FR31017" -1.527778 43.494167 25
"FR31021" -0.536944 43.376111 20
"FR31026" -0.810833 43.838333 15
"FR31032" 0.623889 44.192222 11
"FR31033" 0.727222 45.189722 12
"FR31036" -1.038611 43.704722 13
"FR31039" -0.352119 43.311089 19
"FR32001" 4.8475 46.782503 -999
"FR32002" 4.835 46.821108 8.5
"FR32005" 4.366667 46.666667 -999
"FR32006" 4.84 46.316108 11
"FR33101" 5.928333 45.564722 -999
"FR33102" 5.918611 45.596667 -999
"FR33111" 6.349722 45.274722 14
"FR33114" 6.397014 45.25258 19
"FR33120" 6.87 45.9225 13
"FR33121" 6.389722 45.675 12
"FR33122" 6.471111 45.535833 15
"FR33201" 6.118333 45.895278 7.3
"FR33202" 6.135556 45.916944 11
"FR33211" 6.240556 46.195833 9.6
"FR33212" 6.214859 46.193692 -999
"FR33220" 6.713611 45.923611 14
"FR33232" 6.845833 45.907222 11
"FR33302" 5.820833 46.072222 15
"FR33305" 5.226389 46.211667 10
"FR34013" 1.900361 47.905972 21
"FR34018" 2.720155 47.997974 19
"FR34025" 0.684139 47.419339 17
"FR34028" 0.7046 47.395 13
"FR34032" 2.404492 47.08265 18
"FR34034" 2.073769 47.221916 14
"FR34042" 1.470575 48.437969 17
"FR34046" 1.363889 48.731389 16
"FR34051" 1.69382 46.798332 14
"FR34061" 1.303647 47.594582 14
"FR35002" 0.9 45.89 13
"FR35003" 1.26 45.83 11
"FR35004" 1.537222 45.158744 16
"FR35005" 1.87 46.17 13
"FR35006" 1.76 45.26 12
"FR35007" 1.31 45.869997 7.4
"FR35010" 1.216803 45.833333 12
"FR35019" 0.823889 45.875831 25
"FR36001" 4.876289 44.870244 13
"FR36002" 4.89348 44.933502 14
"FR36003" 4.889881 44.948922 12
"FR36019" 5.0443 45.0425 14
"FR41001" 8.735692 41.924686 19
"FR41002" 9.446419 42.697919 11
"FR41003" 8.820278 41.964442 28
"FR41004" 9.475978 42.535825 12
"FR41020" 9.451769 42.700097 18
"FR41022" 8.7365 41.918172 28
"FR41024" 9.190019 42.2361 8.3
