"FR31033" 0.727222 45.189722 81
"FR31034" -0.529722 45.012222 77
"FR31036" -1.038611 43.704722 75
"FR32002" 4.835 46.821108 90
"FR32005" 4.366667 46.666667 90
"FR32006" 4.84 46.316108 88
"FR32007" 4.4175 46.802225 87
"FR32014" 4.853889 46.797222 88
"FR33101" 5.928333 45.564722 77
"FR33102" 5.918611 45.596667 -999
"FR33111" 6.349722 45.274722 64
"FR33120" 6.87 45.9225 50
"FR33121" 6.389722 45.675 59
"FR33201" 6.118333 45.895278 78
"FR33202" 6.135556 45.916944 82
"FR33211" 6.240556 46.195833 86
"FR33212" 6.214859 46.193692 87
"FR33220" 6.713611 45.923611 55
"FR33233" 6.887319 45.878614 -999
"FR33260" 6.484722 46.374444 78
"FR33302" 5.820833 46.072222 79
"FR33305" 5.226389 46.211667 86
"FR34003" 1.56931 47.630175 -999
"FR34017" 2.010036 47.958996 78
"FR34018" 2.720155 47.997974 82
"FR34024" 0.653322 47.344501 84
"FR34026" 0.716944 47.469444 79
"FR34032" 2.404492 47.08265 84
"FR34034" 2.073769 47.221916 81
"FR34038" 2.610806 46.814719 80
"FR34041" 1.509278 48.444832 71
"FR34043" 1.955953 48.390456 75
"FR34046" 1.363889 48.731389 75
"FR34051" 1.69382 46.798332 79
"FR34054" 1.409444 47.170002 78
"FR34061" 1.303647 47.594582 75
"FR35002" 0.9 45.89 77
"FR35003" 1.26 45.83 79
"FR35004" 1.537222 45.158744 86
"FR35005" 1.87 46.17 82
"FR35006" 1.76 45.26 76
"FR35007" 1.31 45.869997 85
"FR35012" 2.06 45.809997 88
"FR36001" 4.876289 44.870244 81
"FR36002" 4.89348 44.933502 82
"FR36019" 5.0443 45.0425 82
"FR41001" 8.735692 41.924686 90
"FR41002" 9.446419 42.697919 95
"FR41003" 8.820278 41.964442 63
"FR41004" 9.475978 42.535825 63
"FR41007" 8.757586 41.949231 80
"FR41017" 9.434644 42.671336 89
"FR41024" 9.190019 42.2361 91
